MSV,Ma_Mon_Hoc_rieng,So_luong_mon_rieng,Ma_Mon_chung,So_luong_lop_trung
20003966,"['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3302', 'POL1001']",7,[],0
20003968,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'PHI1002']",7,[],0
20003974,"['CHE1080', 'GEO2319', 'GEO2320', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'PHI1002']",8,[],0
20003975,"['HMO2201', 'HMO3181', 'HMO3302', 'HMO3303', 'PHI1002', 'POL1001']",6,[],0
20003989,"['GEO1050', 'HIS1001', 'MAT2403', 'MAT3506', 'MAT3514']",5,[],0
20004004,"['EVS2301', 'EVS3241', 'EVS3250', 'EVS4071']",4,[],0
20004005,"['HIS1001', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT3365', 'MAT3372', 'MAT3500', 'POL1001']",9,['MAT2317'],1
20004017,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3301 CLCHD', 'CHE3301 CLCCNH', 'CHE3302 CLCHD', 'POL1001']",7,['CHE3301 CLCHD'],4
20004025,"['PHY2304', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3610', 'PHY3610 TNL', 'PHY3610E QTL', 'PHY3623', 'PHY3624']",9,"['PHY3610', 'PHY3623']",3
20004032,"['HIS1001', 'MAT2403', 'MAT3506', 'MAT3514', 'PHI1002']",5,[],0
20004034,"['HIS1001', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT3365', 'MAT3372', 'MAT3507', 'PHI1002']",10,['MAT2317'],1
20004047,"['HMO2201', 'HMO3181', 'HMO3302', 'HMO3303', 'PHI1002', 'POL1001']",6,[],0
20004055,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'PHI1002']",5,[],0
20004066,"['MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT3365', 'MAT3372', 'MAT3507', 'PHI1002']",9,['MAT2317'],1
20004071,"['BIO2203', 'BIO3201', 'BIO3258', 'MAT1101', 'PHI1002']",5,[],0
20004073,"['BIO2203', 'BIO3258', 'CHE1081', 'GEO1050', 'MAT1101', 'PHI1002', 'POL1001']",7,[],0
20004075,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1056']",9,[],0
20004081,"['GEO3263', 'GEO3269', 'GEO3304', 'GEO3305', 'HIS1001', 'PHY1103']",6,[],0
20004085,"['PHY1113', 'PHY2004', 'PHY2304', 'PHY3301']",4,[],0
20004087,"['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3302', 'POL1001']",7,[],0
20004098,"['CHE1048', 'CHE1075', 'CHE1084', 'CHE1085', 'CHE1091', 'POL1001']",6,['CHE1085'],2
20004100,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'MAT1091']",7,[],0
20004103,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021', 'PHI1002', 'POL1001']",11,"['CHE1054', 'CHE1054 CLCHD', 'CHE2019', 'CHE2019 CLCCNH']",11
20004114,"['EVS2301', 'EVS3242', 'EVS3453', 'EVS3455', 'EVS3459 TTKHMT', 'EVS3460', 'EVS3464 CLCCNKTMT', 'PHI1002']",8,[],0
20004117,"['CHE2110E TTH', 'CHE2113 TTH', 'CHE2118E TTH', 'CHE2119 TNH', 'CHE2119 TTH', 'CHE2120E TTH', 'GEO1050', 'HIS1001', 'MAT1092 TTH']",9,[],0
20004121,"['BIO2203', 'BIO3258', 'HIS1001', 'MAT1101', 'POL1001']",5,[],0
20004126,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001']",6,[],0
20004127,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'HIS1001', 'PHI1002', 'POL1001']",7,[],0
20004128,"['BIO2203', 'BIO3201', 'BIO3258', 'GEO1050', 'MAT1101', 'MAT2403', 'MAT3506', 'MAT3514', 'PHI1002']",9,['PHI1002'],1
20004129,"['HIS1056', 'PHY2304', 'PHY3314', 'PHY3317', 'PHY3343']",5,[],0
20004130,"['CHE1080', 'HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL']",6,[],0
20004146,"['BIO2203', 'BIO3258', 'CHE1081', 'GEO1050', 'PHI1002']",5,[],0
20004155,"['MAT2403 CLCMTKHTT', 'MAT3500', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHI1002']",5,[],0
20004165,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'POL1001']",7,[],0
20004168,"['HIS1001', 'MAT2403', 'MAT3506', 'MAT3514', 'PHI1002']",5,[],0
20004173,"['BIO3356 CLCCNS', 'CHE1057', 'CHE1081 CLCCNS', 'MAT1192', 'PHI1002', 'PHY1103']",6,[],0
20004176,"['HIS1001', 'MAT2301', 'MAT2303', 'PHI1002', 'POL1001']",5,[],0
20004179,"['BIO2203', 'BIO2204', 'BIO2205 CLCCNS', 'PHI1002', 'PHY1103', 'POL1001']",6,[],0
20004180,"['HIS1001', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT3365', 'MAT3372', 'MAT3507']",9,['MAT2317'],1
20004204,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'BIO4071', 'BIO4072', 'BIO4073', 'BIO4074E QTS', 'BIO4076', 'BIO4076 TNS', 'CHE1057 CLCCNS', 'POL1001']",12,[],0
20004215,"['CHE1080', 'EVS2301', 'EVS3241', 'HIS1001', 'MAT2403', 'MAT3506', 'MAT3514', 'PHI1002', 'PHY1100', 'PHY1103', 'POL1001']",11,[],0
20004218,"['CHE1057', 'CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3301 CLCHD', 'CHE3301 CLCCNH', 'CHE3302 CLCHD', 'CHE3303', 'CHE3303 TNH', 'CHE4052', 'E340 TTKHMT', 'HIS1001', 'PHI1002']",13,"['CHE3301 CLCHD', 'CHE3303 TNH', 'CHE3303']",6
20004222,"['HIS1001', 'HIS1056', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3301']",7,[],0
20004223,"['EVS3232', 'EVS3240', 'PHY1020']",3,['EVS3240'],4
20004235,"['CHE1080', 'GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305']",6,[],0
20004242,"['CHE1075', 'CHE1079', 'CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021', 'POL1001']",9,"['CHE2019', 'CHE2019 CLCCNH']",2
20004245,"['GEO2304', 'GEO2313', 'GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1101']",12,[],0
20004249,"['BIO2203', 'BIO3258', 'CHE1081', 'MAT1101', 'PHI1002']",5,[],0
20004257,"['CHE1080', 'EVS3242', 'EVS3453', 'EVS3455', 'EVS3459 TTKHMT', 'EVS3460', 'EVS3464 CLCCNKTMT', 'PHI1002']",8,[],0
20004260,"['GEO3119', 'GEO3120', 'GEO3121', 'GEO3138', 'MAT1091', 'POL1001']",6,[],0
20004264,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3302 CLCHD', 'HIS1001']",4,[],0
20004265,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE2115 TNH', 'CHE2115 TTH', 'CHE2116 TNH', 'CHE2116E TTH', 'CHE3300 CLCHD', 'CHE3301 CLCHD', 'CHE3301 CLCCNH', 'CHE3302 CLCHD', 'CHE3303', 'CHE3303 TNH', 'CHE4052', 'E340 TTKHMT']",14,"['CHE3301 CLCHD', 'CHE3303 TNH', 'CHE3303']",6
20004280,"['GEO1050', 'HIS1001', 'MAT2403', 'MAT3506', 'MAT3514']",5,[],0
20004285,"['MAT2317 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'MAT3500 CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'POL1001']",5,[],0
20004287,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE2115 TNH', 'CHE2115 TTH', 'CHE2116 TNH', 'CHE2116E TTH', 'CHE3300 CLCHD', 'CHE3301 CLCHD', 'CHE3301 CLCCNH', 'CHE3302 CLCHD', 'CHE3303', 'CHE3303 TNH', 'CHE4052', 'E340 TTKHMT', 'HIS1001']",15,"['CHE3301 CLCHD', 'CHE3303 TNH', 'CHE3303']",6
20004298,"['GEO2319', 'GEO2320', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305']",6,[],0
20004299,"['MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHI1002', 'PHY1103 CLCMTKHTT']",5,[],0
20004300,"['GEO1050', 'MAT2034', 'MAT2318', 'MAT2403', 'MAT3507', 'MAT3533', 'PHI1002', 'PHY1103']",8,[],0
20004308,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'MAT1091', 'MAT1101', 'PHI1002', 'POL1001']",12,[],0
20004316,"['HIS1001', 'MAT2403', 'MAT3514', 'PHI1002', 'PHY1100']",5,[],0
20004319,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1101']",10,[],0
20004342,"['HIS1001', 'HIS1056', 'MAT2403', 'MAT3379', 'MAT3381', 'MAT3514']",6,[],0
20004348,"['BIO2201', 'BIO2203', 'BIO3258', 'MAT1101']",4,[],0
20004350,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'PHI1002']",5,[],0
20004357,"['PHY2502', 'PHY3609', 'PHY3624']",3,[],0
20004362,"['CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE3300', 'HIS1001']",7,"['CHE2019', 'CHE2019 CLCCNH']",2
20004364,"['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE1092', 'CHE1092 TNH', 'CHE1129 CLCCNH', 'CHE1133 CLCCNH', 'CHE1133 CLCHD', 'CHE1133 TNH', 'CHE1133E TTH', 'CHE2021 CLCCNH', 'PHI1002']",11,[],0
20004366,"['MAT2318', 'PHI1002', 'PHI1006', 'PHY1100', 'PHY1103']",5,['PHI1006'],9
20004369,"['HIS1001', 'MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'POL1001']",5,[],0
20004370,"['HIS1001', 'MAT2308', 'MAT2310', 'MAT3300', 'MAT3305', 'MAT3344', 'POL1001']",7,[],0
20004373,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'PHI1002', 'POL1001']",7,[],0
20004382,"['CHE1080', 'PHI1002', 'PHY2310', 'PHY2404 TNL']",4,[],0
20004386,"['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3301']",6,[],0
20004397,"['GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'PHI1002', 'PHY1103', 'POL1001']",7,[],0
20004400,"['PHI1002', 'PHY2304', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3610', 'PHY3610 TNL', 'PHY3610E QTL', 'PHY3623', 'PHY3624']",10,"['PHY3610', 'PHY3623']",3
20004404,"['CHE1048', 'CHE1084', 'CHE1085', 'CHE1090', 'PHI1002']",5,['CHE1085'],2
20004408,"['EVS2301', 'EVS3241', 'EVS3250', 'EVS4071', 'HIS1001']",5,[],0
20004410,"['BIO2203', 'BIO2204', 'BIO2205 CLCCNS', 'HIS1001', 'MAT1101', 'PHI1002']",6,[],0
20004416,"['MAT2318', 'PHY2304', 'PHY2502', 'PHY3609', 'PHY3624']",5,[],0
20004437,"['HIS1001', 'PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL', 'POL1001']",6,[],0
20004443,"['EVS2301', 'EVS3241', 'EVS3250', 'EVS4071', 'MAT1101', 'PHY1103']",6,[],0
20004450,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'PHI1002']",6,[],0
20004453,"['PHY1020', 'PHY2304', 'PHY2502', 'PHY3302', 'PHY3624']",5,[],0
20004462,"['CHE1080', 'GLO2069 CLCĐC', 'GLO3196 CLCĐC', 'GLO3197 CLCĐC', 'MAT1091']",5,[],0
20004472,"['EVS2302', 'GEO2059', 'GLO2056', 'GLO2066', 'GLO2099', 'PHI1002']",6,[],0
20004481,"['GEO2304', 'GEO2313', 'GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1101', 'PHI1002']",13,[],0
20004492,"['PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL']",4,[],0
20004496,"['HMO2201', 'HMO3601', 'HMO3602', 'HMO3603', 'HMO3610', 'MAT1101', 'PHI1002', 'POL1001']",8,[],0
20004497,"['HIS1001', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT3365', 'MAT3372', 'MAT3507']",9,['MAT2317'],1
20004498,"['GEO3119', 'GEO3120', 'GEO3121', 'GEO3138', 'MAT1192', 'PHY1103', 'PHY1104']",7,['PHY1104'],7
20004513,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1090', 'MAT1101', 'PHI1002', 'POL1001']",13,[],0
20004514,"['PHY2304', 'PHY3163', 'PHY3301']",3,[],0
20004532,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'PHI1002', 'PHI1006']",6,['PHI1006'],9
20004537,"['PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3302']",5,[],0
20004542,"['HIS1001', 'MAT2403', 'MAT2407', 'MAT3506', 'MAT3514', 'POL1001']",6,[],0
20004547,"['HIS1056', 'MAT2314 TNT', 'MAT2407 TNT', 'MAT3300 TNT', 'MAT3340 TNT', 'MAT3344 TNT', 'PHI1002']",7,[],0
20004555,"['GEO1050', 'HIS1001', 'MAT2403', 'MAT3379', 'MAT3381', 'MAT3506', 'MAT3514']",7,"['GEO1050', 'HIS1001', 'MAT2403', 'MAT3514']",4
20004560,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'PHI1002']",7,[],0
20004575,"['CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'GEO1050', 'HIS1001', 'PHI1002']",6,[],0
20004586,"['BIO2202', 'BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001']",7,[],0
20004590,"['BIO2400E CLCCNS', 'BIO3182 CLCCNS', 'BIO3356 CLCCNS', 'BIO3803E CLCCNS', 'CHE1057 CLCCNS', 'PHY1100', 'POL1001']",7,[],0
20004591,"['CHE1084 TNH', 'CHE2110 TNH', 'HIS1001', 'PHI1002', 'PHY1161 CTĐB', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3301', 'POL1001']",11,"['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3301']",6
20004599,"['EVS2302', 'GEO2059', 'GLO2056', 'GLO2066', 'GLO2099', 'HIS1001', 'POL1001']",7,[],0
20004603,"['EVS2302', 'GEO2059', 'GLO2056', 'GLO2066', 'GLO2099', 'GLO2100 CLCĐC', 'GLO3070']",7,[],0
20004604,"['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE1092', 'CHE1092 TNH', 'CHE1129 CLCCNH', 'CHE1133 CLCCNH', 'CHE1133 CLCHD', 'CHE1133 TNH', 'CHE1133E TTH', 'CHE2021 CLCCNH']",10,[],0
20004613,"['CHE1075E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'GEO1050', 'MAT2318', 'MAT2403', 'MAT3379', 'MAT3381', 'PHI1002', 'POL1001']",10,['PHI1002'],1
20004615,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'PHI1002']",7,[],0
20004630,"['BIO2202', 'BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'MAT1101', 'PHI1002', 'PHI1006']",9,['PHI1006'],9
20004637,"['PHY1108', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3610', 'PHY3610 TNL', 'PHY3610E QTL', 'PHY3623', 'PHY3624']",9,"['PHY3610', 'PHY3623']",3
20004644,"['BIO3190', 'BIO3191', 'CHE1081', 'EVF2007', 'EVF2032', 'EVS4071', 'PHI1002', 'PHI1006']",8,['PHI1006'],9
20004645,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'PHY1103', 'POL1001']",7,[],0
20004650,"['HIS1001', 'MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'MAT3552E CLCMTKHTT', 'MAT3555 CLCMTKHTT', 'MAT3557', 'PHY1020 CTĐB', 'PHY1070']",9,"['MAT3552E CLCMTKHTT', 'MAT3555 CLCMTKHTT', 'PHY1070']",5
20004654,"['MAT2403', 'MAT3500', 'MAT3514', 'POL1001']",4,[],0
20004659,"['CHE1048', 'CHE1083', 'CHE1090', 'CHE1091', 'CHE3300', 'POL1001']",6,[],0
20004662,"['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE1092', 'CHE1092 TNH', 'CHE1129 CLCCNH', 'CHE1133 CLCCNH', 'CHE1133 CLCHD', 'CHE1133 TNH', 'CHE1133E TTH', 'CHE2021 CLCCNH', 'HIS1056']",11,[],0
20004665,"['GEO3263', 'GEO3304', 'GEO3305', 'MAT1101', 'MAT1192', 'PHI1002', 'PHY1103']",7,[],0
20004666,"['PHY2004 QTL', 'PHY2304E QTL', 'PHY3163 QTL', 'PHY3605E QTL']",4,[],0
20004670,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'MAT1101', 'PHI1002']",10,[],0
20004691,"['GEO2304', 'GEO2313', 'GEO3119', 'GEO3120', 'GEO3121', 'GEO3138', 'GEO3360', 'HIS1001', 'MAT1090', 'PHY1103', 'POL1001']",11,[],0
20004693,"['GEO2110', 'GEO3224', 'GEO3227', 'GEO3230', 'MAT1101', 'PHI1002', 'PHY1103']",7,[],0
20004702,"['HIS1001', 'MAT2403', 'MAT3373', 'MAT3514', 'PHI1002']",5,[],0
20004709,"['BIO3190', 'BIO3191', 'CHE1080', 'EVF2007', 'EVF2032']",5,[],0
20004711,"['HIS1001', 'MAT2317 CLCMTKHTT', 'MAT2403 CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'PHI1002', 'PHY1020', 'POL1001']",7,[],0
20004715,"['HMO2201', 'HMO3181', 'HMO3302', 'HMO3303', 'PHI1002', 'POL1001']",6,[],0
20004716,"['HIS1001', 'PHI1002', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL']",6,[],0
20004719,"['GEO2319', 'GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'MAT1101', 'PHI1002', 'PHI1006', 'PHY1103']",9,['PHI1006'],9
20004721,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001']",9,[],0
20004727,"['BIO3190', 'BIO3191', 'EVF2007', 'EVF2032', 'EVS4071', 'HIS1001', 'PHI1002']",7,[],0
20004728,"['HIS1056', 'PHY1108', 'PHY2502', 'PHY3302', 'PHY3609', 'PHY3610', 'PHY3610 TNL', 'PHY3610E QTL', 'PHY3623', 'PHY3624']",10,"['PHY3610', 'PHY3623']",3
20004730,"['CHE1048', 'CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021', 'HIS1001', 'HIS1056']",9,"['CHE2019', 'CHE2019 CLCCNH']",2
20004733,"['PHI1002', 'PHY2304', 'PHY3314', 'PHY3317', 'PHY3343']",5,[],0
20004738,"['GEO3263', 'GEO3266', 'GEO3304', 'GEO3305', 'HIS1001', 'PHI1002']",6,[],0
20004739,"['HIS1001', 'MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT3365', 'MAT3372', 'MAT3507', 'POL1001']",10,['MAT2317'],1
20004744,"['PHY2502', 'PHY3302', 'PHY3609', 'PHY3610', 'PHY3610 TNL', 'PHY3610E QTL', 'PHY3623', 'PHY3624']",8,"['PHY3610', 'PHY3623']",3
20004746,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'CHE1079', 'CHE1083', 'CHE1090']",7,"['CHE1054', 'CHE1054 CLCHD']",9
20004748,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE2115 TNH', 'CHE2115 TTH', 'CHE2116 TNH', 'CHE2116E TTH', 'CHE3300 CLCHD', 'CHE3301 CLCHD', 'CHE3301 CLCCNH', 'CHE3302 CLCHD', 'CHE3303', 'CHE3303 TNH', 'CHE4052', 'E340 TTKHMT', 'GEO3263', 'GEO3266', 'GEO3270', 'GEO3276', 'GEO3293', 'GEO3304', 'GEO3305', 'HIS1001']",22,"['CHE3301 CLCHD', 'CHE3303 TNH', 'CHE3303']",6
20004751,"['BIO2045', 'BIO2203', 'BIO2204', 'MAT1192', 'POL1001']",5,[],0
20004760,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1101', 'PHI1002']",11,[],0
20004765,"['CHE1080', 'GLO2069 CLCĐC', 'GLO3196 CLCĐC', 'HIS1056', 'PHY1103 CLCMTKHTT']",5,[],0
20004767,"['MAT2308', 'MAT2310', 'MAT3300', 'MAT3305', 'MAT3344', 'PHI1002', 'POL1001']",7,[],0
20004771,"['GEO2110', 'GEO3224', 'GEO3227', 'GEO3230', 'HIS1056', 'MAT1101', 'MAT1192', 'PHI1002', 'PHY1103']",9,[],0
20004781,"['PHI1002', 'PHY1113', 'PHY2304', 'PHY3163', 'PHY3301']",5,[],0
20004782,"['MAT2314', 'MAT2315', 'MAT2315E CLCMTKHTT', 'MAT2317', 'MAT2406', 'MAT2407', 'MAT3365', 'MAT3372', 'MAT3507']",9,['MAT2317'],1
20004786,"['CHE1079E CLCCNH', 'CHE1091 CLCCNH', 'CHE1092', 'CHE1092 TNH', 'CHE1129 CLCCNH', 'CHE1133 CLCCNH', 'CHE1133 CLCHD', 'CHE1133 TNH', 'CHE1133E TTH', 'CHE2021 CLCCNH', 'HIS1001', 'MAT2407', 'MAT3507', 'PHI1002', 'POL1001']",15,"['PHI1002', 'POL1001']",2
20004797,"['GEO1050', 'PHY1113', 'PHY2004', 'PHY2304', 'POL1001']",5,[],0
20004803,"['CHE1080', 'CHE1081', 'EVS2301', 'EVS3242', 'EVS3453', 'EVS3455', 'EVS3459 TTKHMT', 'EVS3460', 'EVS3464 CLCCNKTMT', 'MAT1091', 'MAT1092', 'MAT1101', 'PHY1103']",13,[],0
20004805,"['HIS1001', 'MAT2308', 'MAT2310', 'MAT3300', 'MAT3305', 'MAT3344']",6,[],0
20004818,"['CHE1084 TNH', 'CHE2110 TNH', 'CHE2130 TNH']",3,[],0
20004822,"['CHE1080', 'GEO2300', 'GEO3269', 'MAT1091', 'PHI1002', 'PHY1100']",6,[],0
20004823,"['GEO2059', 'GLO2056', 'GLO2066', 'GLO2099', 'PHI1002', 'POL1001']",6,[],0
20004824,"['GEO3400', 'GEO3403', 'GEO4057', 'GEO4070', 'GEO4071', 'GEO4073', 'GEO4074', 'GEO4075', 'HIS1001', 'MAT1101', 'POL1001']",11,[],0
20004826,"['HIS1001', 'MAT2308', 'MAT2310', 'MAT3300', 'MAT3305', 'MAT3344', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL']",10,['HIS1001'],1
20004828,"['BIO3262 TNS', 'BIO3373 TNS', 'BIO3504 TNS', 'HIS1001', 'MAT1101', 'MAT1259 TNS', 'PHI1002', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'PHY3301']",12,[],0
20004836,"['CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021', 'CHE3300', 'HIS1001', 'POL1001']",9,"['CHE2019', 'CHE2019 CLCCNH']",2
20004839,"['GEO2319', 'GEO2320', 'GEO3263', 'GEO3265', 'GEO3266', 'GEO3304', 'GEO3305', 'MAT1101', 'MAT1192', 'PHI1002', 'PHY1100', 'PHY1103']",12,[],0
20004840,"['CHE1075E CLCHD', 'CHE2114E CLCHD', 'CHE3300 CLCHD', 'CHE3302 CLCHD', 'PHI1002', 'PHY1100']",6,[],0
20004854,"['BIO2203', 'BIO2204', 'POL1001']",3,[],0
20004868,"['HIS1001', 'MAT2318', 'PHI1002', 'PHY2304', 'PHY2502', 'PHY3609', 'PHY3624']",7,[],0
20004886,"['HIS1001', 'PHY2206', 'PHY2304', 'PHY2310', 'PHY2404 TNL', 'POL1001']",6,[],0
20004889,"['HIS1001', 'HMO2201', 'HMO3181', 'HMO3302', 'HMO3303', 'HMO3312', 'PHI1002', 'PHI1006']",8,['PHI1006'],9
20004890,"['CHE1084', 'CHE1085', 'CHE1090', 'CHE1091', 'POL1001']",5,['CHE1085'],2
20004898,"['BIO3190', 'BIO3191', 'CHE1081', 'EVF2007', 'EVF2032', 'EVS4071', 'POL1001']",7,[],0
20004899,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'CHE1090', 'MAT1092', 'PHI1002', 'POL1001']",8,"['CHE1054', 'CHE1054 CLCHD']",9
20004905,"['CHE1052', 'CHE1054', 'CHE1054 CLCHD', 'CHE1054 CLCCNKTHH', 'CHE1079', 'CHE1091', 'CHE2018', 'CHE2019', 'CHE2019 CLCCNH', 'CHE2019 CLCHD', 'CHE2021']",11,"['CHE1054', 'CHE1054 CLCHD', 'CHE2019', 'CHE2019 CLCCNH']",11
20004908,"['MAT2403 CLCMTKHTT', 'MAT3517E CLCMTKHTT', 'MAT3551E CLCMTKHTT', 'MAT3552E CLCMTKHTT', 'MAT3555 CLCMTKHTT', 'MAT3557', 'PHY1020 CTĐB', 'PHY1070']",8,"['MAT3552E CLCMTKHTT', 'MAT3555 CLCMTKHTT', 'PHY1070']",5
