subjectCode1,subjectCode2,MSV,numberOfStudents
EVS4071,EVS4071 CLCKHMT,[],0
EVS4071,HMO3306,[],0
EVS4071,MAT3506,[],0
EVS4071,PHY3608,[],0
EVS4071,GEO2400,[],0
EVS4071,EVS3248,[],0
EVS4071,PHY3508E QTL,[],0
EVS4071,BIO2800 CLCCNS,[],0
EVS4071,MAT2406,[20002553],1
EVS4071,MAT3373,[],0
EVS4071,BIO2045E CLCCNS,[],0
EVS4071,CHE3300,[],0
EVS4071,PHY3508 TNL,[],0
EVS4071,MAT3365,[20002553],1
EVS4071,CHE2114E CLCHD,[],0
EVS4071,BIO3262 TNS,[],0
EVS4071,HMO3181,[],0
EVS4071,SMP2054,[],0
EVS4071,BIO3403E QTS,"[20007053, 20009837]",2
EVS4071,CHE1081 QTS,[],0
EVS4071,EVS2017,[19004285],1
EVS4071,MAT2318,[],0
EVS4071,GEO2304,[],0
EVS4071,PHY1103 CLCHD,[],0
EVS4071,MAT1292 TNH,[],0
EVS4071,BIO3178 CLCCNS,[],0
EVS4071,BIO3377 TNS,[],0
EVS4071,PHY2064 TNL,[],0
EVS4071,SMP1010 CLCRHM,[],0
EVS4071,GLO3229,[],0
PHY1103,BIO2202,"[19003904, 21000211, 21008916, 21002777, 20003357, 21003810, 17006630, 21003824, 20004913, 21006386, 21000244, 21002810, 21004359, 21006920, 21003850, 21000791, 21002839, 21001818, 16003170, 21005412, 21003887, 21000307, 21001845, 19000954, 21008513, 21009538, 21007505, 21002901, 21000865, 21009062, 21001394, 18002099, 21006516, 21001909, 21009600, 21003975, 21009609, 21009098, 21009616, 21008600, 21001950, 21007601, 20003587, 21004547, 21003015, 21009161, 21003019, 21008653, 21003034, 21005595, 21002017, 21004592, 19000145, 19003731, 21003610, 21009760, 21007723, 21008752, 18007921, 21009266, 21005181, 21001615, 21004176, 21005725, 21008288, 21009314, 21009847, 21009851, 21009852, 21004739, 21006792, 21001676, 21005263, 21007322, 21009901, 21005295, 21004798]",77
PHY1103,HIS1001,"[21008129, 20003587, 21009156, 20000134, 21000582, 20001801, 18004362, 19014027, 20000908, 19004813, 20007178, 21007885, 19009172, 20002324, 20000792, 20009884, 20003357, 19005982, 20005663, 20008479, 21004828, 20009637, 21009830, 21005226, 20007723, 19005484, 21003053, 20009264, 20004913, 20005045, 20008888, 20002361, 18008506, 20008761, 20001468, 20009663, 21009471, 19002691, 20005059, 20002118, 20006599, 20004936, 20009932, 20000206, 19004496, 20003408, 20004691, 20006612, 20005461, 20003542, 21003863, 20003673, 21003610, 19007835, 20003804, 20009308, 21003871, 20005354, 20006637, 20007405, 20002415, 21003887, 20004081, 19007474, 19013363, 21000307, 20009590, 20004215, 20001657, 21006074, 20001788]",71
PHY1103,BIO2089 TNS,[],0
PHY1103,PHY1103 CLCMTKHTT,"[21007885, 21006606]",2
PHY1103,PHY3608 TNL,[],0
PHY1103,MAT2407,"[20000897, 20006022, 19003063, 18004362, 21002670, 20005751, 19007835]",7
PHY1103,HMO3204,"[21000066, 21002115, 21008002, 21009158, 21007506, 21002133, 21007644, 21008668, 21001258, 21006126, 21001008, 21000243, 21007412, 21009078, 21001015, 21003067, 21006526, 21009215, 21002442, 21003085, 21004114, 21009884, 21009264, 21003895, 21003390]",25
PHY1103,PHY3167,[],0
PHY1103,MAT2311 TNT,[],0
PHY1103,CHE1077 TNH,[],0
PHY1103,BIO2215E CLCCNS,"[19006272, 19002691, 19008932, 19003063, 19003544]",5
PHY1103,PHY3163,[],0
PHY1103,EVS4073 CLCCNKTMT,"[19005397, 19000775]",2
PHY1103,MAT2411E CLCMTKHTT,"[19002514, 21006069, 19002119]",3
PHY1103,CHE2110 TNH,"[20002972, 20003174]",2
PHY1103,PHY1103 QTS,[21008261],1
PHY1103,BIO3504 TNS,[],0
PHY1103,CHE1057 QTS,[21003239],1
PHY1103,MAT3539,"[18009894, 17008511]",2
PHY1103,PHY1013 TNL,[],0
PHY1103,BIO3356 CLCCNS,"[17005618, 20000908, 20004173, 20001015]",4
PHY1103,MAT4073,[18009894],1
PHY1103,BIO2405E QTS,[],0
PHY1103,GEO3402,"[21003824, 21008231]",2
PHY1103,MAT2034,"[20004300, 20006637, 19003063]",3
PHY1103,GLO3198,[19006453],1
PHY1103,CHE1099E TTH,[21004786],1
PHY1103,PHY1106 QTL,"[20002233, 18007906, 21009851, 21004828]",4
PHY1103,CHE1052 CLCCNH,"[21007123, 21003659, 21003556, 21006606]",4
PHY1103,CHE2118E TTH,[21004786],1
PHY1103,MAT3452,"[20008106, 19003063]",2
PHY1103,SMP1010,[],0
PHY1103,BIO2210,[],0
PHY1103,MAT3500 CLCMTKHTT,"[19002119, 20006637, 21001392, 19002514, 21009342, 21006069, 21001818, 21005054]",8
PHY1103,MAT2502,"[20001441, 21008129, 20008931, 21003556, 21000493, 21006452, 21007670, 21003032]",8
PHY1103,MAT2314,"[20009601, 20005751, 20008070, 20005263]",4
PHY1103,HMO3307,[],0
PHY1103,GEO2300,"[21002115, 21008231, 21002251, 21004300, 21005420, 21009197, 21009932, 21003824, 21003088, 21006612, 21006522]",11
PHY1103,GEO2404,"[21003824, 21008231]",2
PHY1103,POL1001,"[20000897, 20000259, 20001801, 21000329, 21006218, 20000908, 19004813, 21003021, 21004047, 19003152, 20003088, 20007056, 20009745, 21007759, 21007885, 20005663, 20008479, 20001441, 20004645, 20007461, 20007723, 20003756, 20004397, 20004913, 21004477, 20004215, 21009471, 20005957, 20007365, 20006599, 20004936, 19006154, 20009932, 18008909, 20003408, 21003088, 21008337, 20004179, 20004691, 20006612, 20003542, 20005079, 19007835, 20003804, 21005150, 20000095, 19004128, 20003174, 20007271, 20003048, 20001258, 21003755, 20002415, 20006129, 21006452, 21006069, 21004278, 20001015]",58
PHY1103,MAT4072,[],0
PHY1103,BIO3201,"[21002752, 21000833, 21005954, 21006848, 21007363, 21003909, 21008261, 21001736, 21005320, 21000202, 21001739, 21003659, 21005075, 21008788, 21005336, 21003033, 21003673, 21006490, 21008152, 21009432, 21001503, 21001887, 21000481, 21008166, 21007399, 21008934, 21003951, 21009202, 21007796, 21006264, 21009336, 21006906, 21009594, 21004348, 21003453, 21006014, 20009663, 21000127, 21000903, 21002953, 21008590, 21002195, 21001304, 21004121, 21005017, 21001564, 21004128, 21007584, 21003239, 21008231, 21005420, 21002225, 21004913, 21006580, 21001207, 21002104, 21002361, 21006075, 21006719]",59
PHY1103,HMO3321,[],0
PHY1103,BIO3258E QTS,[],0
PHY1103,PHY2306E QTL,[],0
PHY1103,HMO3601,[],0
PHY1103,CHE1065,"[20005634, 17008451]",2
PHY1103,MAT3305,[],0
PHY1103,MAT1292 TNS,[],0
PHY1103,EVS3453,"[16006115, 19005667, 20004803, 20009215, 20001258, 20009264, 20007412, 20002133, 20001015, 20000314, 20005182, 20005055]",12
PHY1103,MAT3322 TNT,[],0
PHY1103,CHE2114,[],0
PHY1103,SMP2401 CLCRHM,[],0
PHY1103,BIO2206,"[19011146, 19000145, 20009745, 19003731, 19016825, 19000954, 20001503]",7
PHY1103,MAT1259 TNS,[],0
PHY1103,EVS3409,"[16006115, 19009244, 18007359]",3
PHY1103,HMO3312,[],0
PHY1103,BIO3227E QTS,[],0
PHY1103,HMO3302,[],0
PHY1103,SMP2701,[],0
PHY1103,BIO3190,"[21003900, 20004645, 20000134, 20007461, 20001801, 20007178, 20008906, 20000206, 20002478, 21005073, 20000691, 20005461, 20000792, 21004090, 20009308, 20005663]",16
PHY1103,HMO2110,[],0
PHY1103,PHY1113,"[21009609, 21004300, 21003053]",3
PHY1103,BIO2045,"[19003904, 19004128, 20002118, 19000145, 18007345, 17005746, 19003731, 19000954]",8
PHY1103,GEO2319,"[20001761, 20007746, 20005059, 20008070, 20004839, 20007271, 20004719, 20007345, 20006612, 20009590, 20003063, 20000702]",12
PHY1103,PHY3508,[],0
PHY1103,PHY1108,"[21004913, 21006074, 21007412, 21003053]",4
PHY1103,BIO3303,"[18009538, 19008839]",2
PHY1103,GLO3122,[19006453],1
PHY1103,CHE1079,"[19014820, 20003174, 19012105, 19011146, 21006218, 19013942]",6
PHY1103,MAT3379,"[20005957, 20003880, 20006129, 20009467, 20003804, 20000095]",6
PHY1103,GEO2059,"[20003174, 20005710, 18001679, 20003088, 20006672, 20001490, 18004979, 20005079, 20009880, 20007419, 20002972]",11
PHY1103,MAT3301,[],0
PHY1103,BIO3257 TNS,[],0
PHY1103,BIO3405E QTS,[],0
PHY1103,CHE1155,[],0
PHY1103,GEO3263,"[20002310, 20008070, 20003088, 20002452, 20002598, 20004397, 20007345, 20004665, 20001338, 20000702, 20002880, 20007746, 20005059, 20002252, 21003088, 20006612, 20001761, 20004839, 20007271, 20006637, 20007405, 20004719, 20004081, 20009590, 20003063]",25
PHY1103,CHE3254 CLCCNH,[],0
PHY1103,PHY2206,[],0
PHY1103,MAT3101 TNT,[],0
PHY1103,MAT3500,"[21008129, 21003556, 18009894, 19007474, 21007670, 20005751, 20007582]",7
PHY1103,MAT2314 TNT,[],0
PHY1103,BIO2400E CLCCNS,"[20000908, 17002957, 20001462, 20001015, 21006522]",5
PHY1103,CHE2131 TNH,[],0
PHY1103,MAT2308,[19015139],1
PHY1103,PHY1100,"[21000833, 21007362, 21008129, 20001540, 18007557, 21002251, 21004300, 20004366, 18001679, 20005263, 21002894, 21005710, 21006612, 21003032, 20001441, 17009699, 21003556, 17006630, 19005484, 21000493, 21002670, 21009197, 21001392, 21009326, 21007670, 18003895, 21009078, 18002233, 18003770, 19014458, 21000762, 21006522, 21002558, 17008064, 20002880, 21009600, 20005059, 18001996, 21000525, 18007502, 20005710, 21003088, 21004369, 21009742, 18000339, 21006552, 20003673, 21007322, 21002848, 18007906, 19005667, 21000419, 18001126, 20004839, 18008170, 21003755, 18007921, 16009074, 21004017, 21006452, 20004215, 21005687]",62
PHY1103,MAT3533 CLCMTKHTT,[],0
PHY1103,BIO3191,"[20004645, 20000134, 20007461, 21003975, 20001801, 20007178, 20008906, 20000206, 20002478, 21005295, 20000691, 20005461, 20000792, 20009308, 20005663]",15
PHY1103,PHY2304E QTL,[],0
PHY1103,MAT3318 TNT,[],0
PHY1103,PHY2306,[18005811],1
PHY1103,BIO2203,"[20003587, 19017992, 19012105, 20009745, 19014547, 20001433, 20003357, 20003756, 20004913, 19013942, 20002361, 19014458, 20009663, 20002118, 19011025, 20004179, 20003673, 19013220, 19015787, 21000307, 19010426, 20008318]",22
PHY1103,PHY3609,[],0
PHY1103,CHE3254,[17000229],1
PHY1103,MAT3344 TNT,[],0
PHY1103,BIO3263 TNS,[21007510],1
PHY1103,EVS3402 CTĐB,"[21008600, 21007723, 21009078]",3
PHY1103,BIO3252,"[19003904, 19000954, 19003731, 19004128]",4
PHY1103,GEO3143,"[19009172, 19004284, 19003895]",3
PHY1103,E363 TTKHMT,[],0
PHY1103,HMO3609,"[19005484, 19005982]",2
PHY1103,CHE3253 CLCCNH,[],0
PHY1103,MAT1091,"[21002752, 21006848, 21007363, 21001736, 21005320, 21000202, 21001739, 21002251, 21004300, 21005336, 21009432, 21006363, 21008934, 21007399, 21003824, 17005618, 21006906, 21004348, 18009154, 18001996, 21001304, 21008474, 21002331, 21003357, 19015787, 21005420, 21004913, 21000307, 21002361, 21000833, 21005954, 21003909, 19006599, 21007510, 21006490, 20002972, 20002974, 21003951, 21006522, 21009594, 21003453, 21006014, 21000903, 21002953, 21008590, 18009817, 21005017, 21007584, 19013363, 21006580, 20001540, 21005075, 21006612, 21003032, 21003033, 21008152, 21001503, 21000481, 21008166, 21009197, 21009202, 21002558, 20007746, 20005710, 21003088, 21009745, 21004121, 18006876, 21001564, 21004128, 21008231, 18006892, 21002104, 19004284, 21008261, 21006216, 21003659, 21008788, 21003673, 18001317, 21009830, 18003895, 21006264, 21009336, 21000127, 20004803, 17007045, 21002195, 19005397, 16006115, 19004899, 21003239, 21002225, 21001207]",94
PHY1103,HMO3603,[],0
PHY1103,CHE2145E TTH,[],0
PHY1103,BIO3370E QTS,[],0
PHY1103,EVS3250,"[16006115, 20008772, 18006876, 20008662, 20004443, 20001788]",6
PHY1103,BIO2092,"[19003904, 19000145, 19000954, 19003731]",4
PHY1103,CHE1081,"[19003904, 21002752, 21006848, 21005320, 21000211, 21008916, 21002777, 21006363, 21009438, 21003810, 17006630, 21008934, 21003824, 21006386, 21000244, 21003832, 21000762, 21002810, 21004359, 21006920, 21003850, 21006415, 21000791, 21002839, 21003863, 21001818, 21002331, 21008474, 21003357, 20003422, 21005412, 21002349, 21003887, 21000307, 21001845, 21003900, 21008513, 21009538, 21002894, 21007505, 21002901, 21000865, 21009062, 21001394, 21006516, 21001909, 21009078, 19003063, 20003516, 21003975, 21009609, 21009098, 21008600, 21001950, 18008804, 21007601, 21004547, 21003015, 21009161, 21003019, 21008653, 21004047, 21005073, 18002196, 21008152, 21003034, 21005595, 21002017, 21004592, 21003569, 18002233, 21004090, 21009742, 19000145, 21002578, 21003610, 18006876, 21001564, 21009760, 17002345, 21007723, 21002608, 18007921, 21008752, 21009266, 21008761, 21005181, 20008318, 20000127, 21004162, 21006724, 21006213, 18005898, 21001615, 21004176, 21008788, 21005725, 21008288, 21009314, 21009830, 17009066, 18003895, 21009847, 21009851, 21009852, 18009538, 20004803, 21004739, 20005320, 21002697, 21006792, 21001676, 21006797, 21005263, 21008337, 21002195, 21005780, 21007322, 21009901, 21004798]",120
PHY1103,EVS2301,"[20004803, 20008772, 20009215, 20001258, 20009535, 20009264, 20007412, 20002133, 20008662, 20001015, 20000314, 20004443, 20001788, 20005182, 20004215]",15
PHY1103,CHE1090,"[20001490, 19013363, 20003174, 17007975]",4
PHY1103,MAT1076,[],0
PHY1103,GEO3265,"[19004899, 17007045, 19006599, 19001192, 20004839, 19006060, 21005420, 19004496, 20002452]",9
PHY1103,GEO3269,"[17007045, 19006599, 19001192, 19006060, 21005420, 19004496, 20004081]",7
PHY1103,PHY1108 QTL,"[21009609, 21004828]",2
PHY1103,CHE3302 CLCHD,[],0
PHY1103,BIO2403E CLCCNS,"[21004128, 21001950, 21006522, 21009884, 21004702]",5
PHY1103,BIO2516 CLCCNS,"[19006272, 19002691, 19008932, 19003063, 19003544]",5
PHY1103,PHY2302 TNL,[21009609],1
PHY1103,CHE1084 TNH,"[20002972, 20003174]",2
PHY1103,PHY1103 CLCCNH,[21003659],1
PHY1103,GEO3209,"[21003032, 21005181]",2
PHY1103,HMO2021,"[21005795, 21006889, 21006442, 21009485, 21003889, 21004786, 21002355, 21000245, 21000150, 21007159, 21007481]",11
PHY1103,BIO3400E QTS,"[16003170, 21008261]",2
PHY1103,CHE1080,"[21000833, 20009215, 16000260, 21002251, 17008525, 18002196, 20002452, 21006612, 19003544, 19005982, 21001887, 17005746, 17005618, 18005811, 19003063, 18003895, 20000314, 20004215, 20005055, 20004803, 21009609, 20009932, 18007502, 21003088, 20002133, 20008662, 21005017, 19009244, 19004128, 16006115, 19004899, 18001126, 19001192, 19006060, 21005420, 20001015, 20000127]",37
PHY1103,CHE3045E CLCCNH,[],0
PHY1103,PHY3605E QTL,[],0
PHY1103,HMO3507,[],0
PHY1103,CHE2120E TTH,[],0
PHY1103,CHE1091 CLCCNH,[21002960],1
PHY1103,CHE2130E TTH,[],0
PHY1103,CHE3300 CLCHD,[],0
PHY1103,EVS3250 CLCKHMT,[20008761],1
PHY1103,MAT1092 CLCHD,[],0
PHY1103,HMO3311,[],0
PHY1103,PHY3624,[21004300],1
PHY1103,MAT2321 TNT,[],0
PHY1103,MNS1052,"[21003755, 21000525, 21003088, 21006552, 21007322]",5
PHY1103,CHE3253,[17009699],1
PHY1103,CHE1057 CLCCNS,"[20000908, 17005618, 21006580, 21007510, 20001015, 21001887]",6
PHY1103,MAT1092 TTH,[21004786],1
PHY1103,BIO3330 CLCCNS,[18005092],1
PHY1103,MAT3535 CLCMTKHTT,[],0
PHY1103,EVS3455,"[20005055, 19005667, 16000260, 20004803, 20009215, 20001258, 20009932, 20009264, 20002133, 20001015, 20002233, 20000314, 20005182, 18007359]",14
PHY1103,EVS3242,"[20004803, 16000260, 20001258, 18001996, 20009932, 20009264, 17006580, 20007412, 20001015, 21003832, 18002233, 20000314, 18006876, 21005687, 20005182, 20005055]",16
PHY1103,CHE2021 CLCCNH,[],0
PHY1103,PHY3163 QTL,[],0
PHY1103,GLO3158,"[18004979, 19006453]",2
PHY1103,HMO2201,[],0
PHY1103,MAT3300,[19014027],1
PHY1103,EVS4073,"[18002233, 18000061]",2
PHY1103,MAT3344,[18007557],1
PHY1103,EVS3158,"[19005397, 19000775]",2
PHY1103,CHE2130 TNH,[],0
PHY1103,CHE1052,"[21009156, 21000582, 19012105, 21003021, 19014547, 21009946, 18002331, 19014820, 21005226, 21009066, 21003053, 19013942, 21004730, 21004477, 21004103, 21001038, 21003227, 21003871, 21007714, 21004905, 21006069, 21002358, 19016825, 21006845]",24
PHY1103,GEO3360,"[20004936, 20007723, 20004691, 19009172, 19003895, 19004284]",6
PHY1103,BIO3302E CLCCNS,"[19006272, 19002691, 19008932, 19003063, 21006522]",5
PHY1103,MAT1101,"[21007362, 20002310, 19012105, 21007885, 21000211, 20002324, 21008916, 21002777, 21009946, 21006363, 21004828, 21009438, 21003810, 21005860, 17006630, 20005928, 21003824, 20004913, 17005618, 21006386, 21007412, 20001338, 21000762, 21002810, 21009471, 20002880, 16008258, 18009154, 21004359, 20004936, 21003850, 18001996, 21006415, 21004369, 21000791, 21002839, 21003863, 21001818, 20004443, 21002331, 20003422, 16003170, 21008995, 18005092, 19013220, 21005412, 21004905, 21002349, 21003887, 21001845, 21003895, 21003900, 21003390, 21008513, 21008002, 21009538, 21000329, 21002894, 21007505, 20002452, 21002901, 20002974, 21000865, 21009062, 20002478, 17005746, 21001394, 21006516, 21001909, 21007034, 21003453, 21004477, 19009215, 21009600, 20005059, 21003975, 21009609, 21009098, 21004495, 21009616, 20006612, 21006552, 21008600, 21001950, 20001503, 18003171, 21000419, 20007657, 20006637, 21006062, 21008624, 21007601, 21006069, 21006074, 21005054, 21008129, 20005634, 21004547, 16000260, 21009669, 21003015, 21009161, 21003019, 21003021, 21006606, 21004047, 20003088, 21005072, 21005073, 21007123, 21008653, 21003034, 21003546, 21005595, 21002017, 21003556, 17000229, 20002598, 21004592, 19014449, 21003569, 18004278, 19013942, 21001016, 20004665, 18003770, 21004090, 21002558, 20007746, 17008451, 21000521, 21000525, 21009742, 21000527, 21003088, 21002578, 21003602, 21004114, 20004693, 21009238, 21003610, 21009760, 21007723, 20004719, 21002608, 18007921, 21008752, 21009266, 21005687, 21008761, 19004284, 21005181, 20000127, 21004162, 21006724, 21006213, 21006218, 21005710, 21001615, 21004176, 21003155, 21005725, 21008288, 21009314, 20004771, 19008932, 21005226, 21000621, 21007283, 18003895, 21009847, 20002233, 21004730, 21009851, 21005756, 21009852, 20004803, 21004739, 19000775, 20005320, 21002697, 21006792, 20002252, 21001676, 21006797, 21005263, 21003216, 21008337, 21004242, 18000339, 21005780, 21007322, 18009051, 21003227, 21009884, 21006304, 16006115, 21009892, 21009894, 20004839, 21003242, 21003755, 20007405, 21009901, 21005295, 21004786, 19003895, 21004798]",208
PHY1103,CHE1095E TTH,[21004786],1
PHY1103,PHY3608E QTL,[],0
PHY1103,GEO2016,"[19001008, 19003152, 19009215, 19005055]",4
PHY1103,BIO3258,"[20003587, 17002345, 20003756, 20002361, 20004913, 20001433, 20003357]",7
PHY1103,MAT1092,"[21002246, 21009932, 21007885, 21009946, 21004828, 21009438, 17009699, 21005860, 21006889, 21001258, 21000243, 21000245, 21003832, 21000762, 21009471, 21002816, 21009485, 21003871, 21008995, 21004905, 21006442, 21003889, 21002355, 21002358, 21003895, 21007481, 21000314, 19000445, 21003390, 21008002, 21000329, 19008142, 21002894, 21007506, 21006493, 21009066, 21009078, 21007034, 21004477, 21006526, 21005513, 21002442, 21004495, 21008600, 19005667, 21006062, 21008624, 21006069, 21006074, 21001468, 21008129, 20005634, 16000260, 21009156, 21009158, 21009669, 21001992, 21003021, 21006606, 21005072, 21007123, 21009172, 21003546, 21007644, 21008668, 21003556, 21003053, 21006126, 21001008, 21001015, 21001016, 21007159, 21003067, 18007359, 21000511, 21009215, 21004103, 21000521, 21003085, 21001038, 21000527, 21009742, 21003602, 21004114, 21009238, 21005150, 18007906, 21007714, 21009250, 21007723, 21009264, 21008761, 21000066, 21002115, 21006213, 21000582, 21006218, 19004813, 21007759, 21003155, 21002133, 18002331, 18001317, 21005226, 21000621, 21007283, 18003895, 21004730, 21005756, 20004803, 21002697, 21003216, 21004242, 21005780, 21000150, 18009051, 21003227, 21009884, 21006304, 21005795, 21009892, 21009894, 21003242, 21004786, 21004278, 21004284, 21006845]",127
PHY1103,MAT2303 TNT,[],0
PHY1103,EVF2007,"[20004645, 20000134, 20007461, 20001801, 20007178, 20008906, 20000206, 20002478, 21005295, 21007601, 21009616, 20000691, 20005461, 20000792, 20009308, 20005663]",16
PHY1103,PHY2303 TNL,[],0
PHY1103,BIO2210 CLCRHM,[],0
PHY1103,PHY3314,[],0
PHY1103,PHY2064E QTL,[],0
PHY1103,MAT2306,"[18008129, 18004362, 17003438]",3
PHY1103,MAT1090,"[19005667, 16000260, 20001540, 20004936, 20005320, 17009066, 20007723, 17008525, 18008909, 21002894, 19000145, 21009745, 20004691, 18003895, 18009817, 18008506, 18004221]",17
PHY1103,HMO3303,[],0
PHY1103,BIO2204,"[19004128, 20008318, 20007043, 19014820, 20002118, 19011146, 19014027, 19017069, 19000145, 19011025, 19014547, 20004179, 19013942, 19016825, 19000954, 20003516, 20003422, 20009663]",18
PHY1103,SMP1012,[],0
PHY1103,PHY2004,[],0
PHY1103,GEO2025,"[19001008, 19003152, 19009215, 19005055]",4
PHY1103,GEO2110,"[20004771, 20005928, 20007657, 20002324, 20004693, 20002974]",6
PHY1103,CHE3212 TTH,[],0
PHY1103,MAT2403,"[20000897, 20006022, 20007056, 20009884, 20007582, 20003880, 20009467, 20008106, 21001392, 20007991, 20009663, 20005957, 20007365, 20004300, 20006735, 20003542, 20003804, 20005982, 20000095, 20008931, 20003048, 20005354, 20006637, 20002415, 20006129, 20004215, 20001787, 17008511]",28
PHY1103,HIS1056,"[21002752, 21007362, 21007363, 21001736, 21005320, 21000202, 21001739, 21002251, 21007885, 21009932, 21000211, 21008916, 21005336, 21002777, 21009432, 21009946, 21004828, 21003810, 21005860, 21007399, 20003880, 21006889, 21003824, 20004913, 21006386, 21000244, 21007412, 21000762, 21002810, 21004348, 21006906, 21009471, 18008129, 21006845, 21006920, 21003850, 21006415, 21004369, 21000791, 21002839, 21001818, 21003871, 21002848, 21008995, 21005412, 21004905, 21005420, 21002349, 21003887, 21004913, 21001845, 21002358, 21002361, 21000314, 21003900, 19005055, 21008513, 21005954, 21008002, 21009538, 21003909, 20008070, 21000329, 20000908, 21002894, 21007505, 21006490, 21006493, 20002974, 21001887, 21000865, 21009062, 21003951, 21001394, 18002099, 21006516, 21001909, 21009078, 21009594, 21003453, 21004477, 21006014, 21000903, 21002953, 21005513, 21009098, 21009609, 21008590, 21004495, 21002960, 21008600, 21001950, 21007584, 21000419, 21004017, 21007601, 21006580, 21006069, 21006074, 21006075, 21001468, 21008129, 21004547, 16000260, 21009156, 21003015, 21009161, 21003019, 21003021, 21008653, 21004047, 19003152, 21005072, 21005073, 21005075, 21007123, 21009172, 21003032, 21003033, 21003034, 21005595, 21001503, 21000481, 21002017, 21008166, 21003053, 21006126, 21003569, 21009202, 21001015, 21007159, 18003770, 21003067, 21004090, 21002558, 21009215, 21004103, 21000521, 21000527, 21003088, 21009745, 21002578, 21003602, 21009238, 21004121, 21003610, 21001564, 21004128, 21009760, 21007714, 17007975, 21008231, 21007723, 21002608, 21008752, 21004146, 21009264, 21002104, 21006719, 21004162, 21006724, 21008261, 21000582, 21006216, 19008393, 21003659, 21001615, 21004176, 21003155, 21008788, 21002133, 21003673, 21005725, 21008288, 21009314, 20004771, 18001317, 21000621, 21002670, 21009326, 21007283, 18003895, 21006264, 20002233, 21009336, 21009847, 21005756, 21009851, 21006782, 21000127, 21004739, 20007365, 20005320, 21006792, 21006797, 21005263, 21003216, 21008337, 21004242, 21007322, 21003227, 21009884, 21006304, 21009894, 21003239, 21003242, 21004284, 21009901, 21005295, 21002225, 21004786, 21001207, 20008444, 21004797, 21004798]",215
PHY1103,CHE1075E CLCHD,[],0
PHY1103,MAT3551E CLCMTKHTT,"[20000709, 20009637, 20003720, 20005045, 20008888, 20002233]",6
PHY1103,GEO1050,"[21000066, 21002115, 21008261, 20008070, 21009158, 21001992, 21006216, 21003019, 20000908, 21003659, 21006606, 21007759, 21007885, 21007506, 21005336, 20001433, 21008152, 21008668, 21003556, 21005481, 21001258, 21003053, 21001008, 21000243, 21007796, 21009078, 18003770, 21006526, 21009215, 21002816, 21009471, 20007365, 19006154, 21002442, 20004300, 21003085, 21002960, 21003088, 21004114, 21000150, 21000791, 21005017, 21007322, 21008474, 21009884, 21003357, 21005150, 21004128, 21009250, 19005667, 21005795, 21006442, 21003755, 20006637, 20002415, 21003889, 21004017, 21002355, 21004786, 21006452, 21004278, 21003895, 21000314, 21003390]",64
PHY1103,BIO3701 TNS,[],0
PHY1103,SMP2052,[],0
PHY1103,MAT2303,"[19015139, 21006782, 21003019, 21009326, 21006612, 21000791, 21004797, 21006526]",8
PHY1103,GLO3228,[19006453],1
PHY1103,GEO3219,"[18009154, 18003171, 18001317, 18006892, 18004748]",5
PHY1103,BIO3803E CLCCNS,"[21007510, 20000908, 20001462, 20001015]",4
PHY1103,BIO3373 TNS,[20001462],1
PHY1103,EVS4071 CLCKHMT,[20008761],1
PHY1103,HMO3306,[],0
PHY1103,MAT3506,"[20000897, 20006022, 20003048, 20002415, 20007056, 20003542, 20004215, 20009884, 20005982, 20009663]",10
PHY1103,PHY3608,[],0
PHY1103,GEO2400,"[21003824, 21008231]",2
PHY1103,EVS3248,[19009244],1
PHY1103,PHY3508E QTL,[],0
PHY1103,BIO2800 CLCCNS,"[19006272, 19002691, 19008932, 19003063, 19003544]",5
PHY1103,MAT2406,"[20009601, 20008070, 20005263, 20005751, 20001657, 20008479]",6
PHY1103,MAT3373,"[20006735, 20002415, 20007991, 19003063, 20001787, 20005982]",6
PHY1103,BIO2045E CLCCNS,"[21004128, 17002957, 21001950, 21005054, 21003863, 21006522, 21009884, 21004702, 21009471]",9
PHY1103,CHE3300,"[21002960, 20001490, 19000445]",3
PHY1103,PHY3508 TNL,[],0
PHY1103,MAT3365,"[20008479, 20001657, 20008444, 20005263]",4
PHY1103,CHE2114E CLCHD,[],0
PHY1103,BIO3262 TNS,[],0
PHY1103,HMO3181,[20003408],1
PHY1103,SMP2054,[],0
PHY1103,BIO3403E QTS,[],0
PHY1103,CHE1081 QTS,"[16003170, 21008261]",2
PHY1103,EVS2017,"[19009244, 18002196]",2
PHY1103,MAT2318,"[18007557, 18004362, 20004300, 20006637, 20004366, 20002233, 21006074]",7
PHY1103,GEO2304,"[20007723, 20004691, 19009172, 19003895, 19004284]",5
PHY1103,PHY1103 CLCHD,[21005336],1
PHY1103,MAT1292 TNH,[],0
PHY1103,BIO3178 CLCCNS,"[21004128, 21001950, 21005054, 21006522, 21009884, 21004702, 21009471]",7
PHY1103,BIO3377 TNS,[],0
PHY1103,PHY2064 TNL,[],0
PHY1103,SMP1010 CLCRHM,[],0
PHY1103,GLO3229,[19006453],1
BIO2202,HIS1001,"[20008064, 20003587, 20000137, 20005135, 20003089, 20002195, 20005143, 20003357, 19009315, 20006949, 20000038, 19006762, 21004715, 20004913, 19003334, 20001097, 20009047, 21003610, 19000545, 20001896, 20004586, 21003887, 19004913, 21000307]",24
BIO2202,BIO2089 TNS,[],0
